mm,yy,Longitude,Latitude,Temperature
11,2019,  68.50,   24.50,   30.4
11,2019,  68.50,   25.50,   30.8
11,2019,  69.50,   19.50,   31.3
11,2019,  69.50,   20.50,   31.1
11,2019,  69.50,   21.50,   31.1
11,2019,  69.50,   22.50,   31.1
11,2019,  69.50,   23.50,   30.9
11,2019,  69.50,   24.50,   30.6
11,2019,  69.50,   25.50,   30.2
11,2019,  70.50,   19.50,   32.6
11,2019,  70.50,   20.50,   31.9
11,2019,  70.50,   21.50,   31.5
11,2019,  70.50,   22.50,   31.7
11,2019,  70.50,   23.50,   31.7
11,2019,  70.50,   24.50,   31.5
11,2019,  70.50,   25.50,   31.2
11,2019,  71.50,   19.50,   32.4
11,2019,  71.50,   20.50,   32.3
11,2019,  71.50,   21.50,   31.7
11,2019,  71.50,   22.50,   31.6
11,2019,  71.50,   23.50,   31.9
11,2019,  71.50,   24.50,   31.9
11,2019,  71.50,   25.50,   31.7
11,2019,  72.50,   19.50,   31.8
11,2019,  72.50,   20.50,   32.5
11,2019,  72.50,   21.50,   32.3
11,2019,  72.50,   22.50,   31.8
11,2019,  72.50,   23.50,   31.6
11,2019,  72.50,   24.50,   31.8
11,2019,  72.50,   25.50,   31.6
11,2019,  73.50,   19.50,   31.1
11,2019,  73.50,   20.50,   31.8
11,2019,  73.50,   21.50,   32.4
11,2019,  73.50,   22.50,   32.0
11,2019,  73.50,   23.50,   31.5
11,2019,  73.50,   24.50,   31.0
11,2019,  73.50,   25.50,   31.1
11,2019,  74.50,   19.50,   30.6
11,2019,  74.50,   20.50,   30.7
11,2019,  74.50,   21.50,   31.4
11,2019,  74.50,   22.50,   32.1
11,2019,  74.50,   23.50,   31.8
11,2019,  74.50,   24.50,   31.3
11,2019,  74.50,   25.50,   30.5
12,2019,  68.50,   19.50,   29.1
12,2019,  68.50,   20.50,   29.8
12,2019,  68.50,   21.50,   29.3
12,2019,  68.50,   22.50,   28.5
12,2019,  68.50,   23.50,   27.5
12,2019,  68.50,   24.50,   26.6
12,2019,  68.50,   25.50,   25.8
12,2019,  69.50,   19.50,   29.6
12,2019,  69.50,   20.50,   29.9
12,2019,  69.50,   21.50,   28.9
12,2019,  69.50,   22.50,   27.9
12,2019,  69.50,   23.50,   27.1
12,2019,  69.50,   24.50,   26.4
12,2019,  69.50,   25.50,   25.7
12,2019,  70.50,   19.50,   29.7
12,2019,  70.50,   20.50,   29.8
12,2019,  70.50,   21.50,   28.7
12,2019,  70.50,   22.50,   27.7
12,2019,  70.50,   23.50,   27.0
12,2019,  70.50,   24.50,   26.6
12,2019,  70.50,   25.50,   26.1
12,2019,  71.50,   19.50,   28.7
12,2019,  71.50,   20.50,   28.9
12,2019,  71.50,   21.50,   28.0
12,2019,  71.50,   22.50,   27.3
12,2019,  71.50,   23.50,   26.9
12,2019,  71.50,   24.50,   26.6
12,2019,  71.50,   25.50,   26.2
12,2019,  72.50,   19.50,   28.8
12,2019,  72.50,   20.50,   28.6
12,2019,  72.50,   21.50,   27.7
12,2019,  72.50,   22.50,   26.9
12,2019,  72.50,   23.50,   26.3
12,2019,  72.50,   24.50,   25.8
12,2019,  72.50,   25.50,   25.5
12,2019,  73.50,   19.50,   28.8
12,2019,  73.50,   20.50,   28.6
12,2019,  73.50,   21.50,   27.8
12,2019,  73.50,   22.50,   27.1
12,2019,  73.50,   23.50,   26.6
12,2019,  73.50,   24.50,   26.1
12,2019,  73.50,   25.50,   25.7
12,2019,  74.50,   19.50,   29.3
12,2019,  74.50,   20.50,   29.2
12,2019,  74.50,   21.50,   28.5
12,2019,  74.50,   22.50,   27.6
12,2019,  74.50,   23.50,   26.9
12,2019,  74.50,   24.50,   26.2
12,2019,  74.50,   25.50,   25.6
